,id,detail,gameweek,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,element,fixture,opponent_team
8395,25165,FUL (A) 1-3,36,0,0,5,0,0.3,0,0,0.5,4.2,1,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.13,1,221,352,9
8396,25946,SOU (H) 2-0,37,0,0,3,0,1.6,0,0,0.4,0.2,17,0,0,0,0,0,2.0,0,1,0.00,0.02,0.02,0.00,1,221,367,17
8397,26727,NEW (A) 0-1,38,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,221,376,15
8398,222,BHA (H) 0-3,1,0,0,6,0,2.8,3,0,0.8,2.4,90,0,0,0,0,0,3.0,0,1,0.02,0.01,0.03,1.43,2,222,3,5
8399,843,TOT (A) 4-0,2,0,0,8,0,4.3,4,0,2.1,16.2,90,0,0,0,0,0,0.0,0,1,0.00,0.01,0.01,2.43,2,222,19,18
8400,1471,BOU (H) 2-3,3,0,0,15,0,2.8,3,0,4.0,14.6,90,0,0,0,0,0,23.0,0,1,0.18,0.06,0.24,2.22,2,222,24,3
8401,2119,AVL (A) 3-2,4,0,0,5,0,0.4,2,0,0.7,6.6,63,0,0,0,0,0,0.0,0,1,0.00,0.00,0.00,1.40,2,222,31,2
8402,2778,LEI (A) 1-1,5,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,222,45,11
8403,3439,CRY (H) 2-1,6,0,0,3,0,0.6,0,0,0.3,0.6,7,0,0,0,0,0,2.0,0,0,0.02,0.03,0.05,0.03,1,222,55,7
8404,4103,NEW (H) 0-0,7,0,0,3,0,0.4,0,0,1.1,6.0,33,0,0,0,0,0,5.0,0,0,0.41,0.00,0.41,0.49,1,222,67,15
8405,4769,IPS (A) 0-2,8,0,0,16,1,2.0,0,0,1.0,5.6,90,0,0,0,0,0,2.0,0,1,0.00,0.01,0.01,1.25,3,222,73,10
8406,5436,FUL (H) 1-1,9,0,0,20,0,4.1,1,0,2.0,14.4,90,0,0,0,0,0,1.0,0,1,0.04,0.03,0.07,1.26,2,222,87,9
8407,6106,SOU (A) 1-0,10,0,0,10,0,13.7,1,0,3.6,15.8,90,0,0,0,0,0,6.0,0,1,0.03,0.11,0.14,0.74,2,222,98,17
8408,6780,WHU (A) 0-0,11,0,0,9,1,45.6,0,0,6.9,14.8,90,0,0,0,0,0,9.0,1,1,0.06,0.26,0.32,0.83,2,222,109,19
8409,7458,BRE (H) 0-0,12,0,0,18,1,52.4,0,0,9.2,27.0,90,0,0,0,0,0,13.0,0,1,0.06,0.16,0.22,1.10,3,222,114,4
8410,8142,MUN (A) 4-0,13,0,0,8,0,12.3,4,0,1.9,6.8,66,0,0,0,0,0,0.0,1,1,0.00,0.01,0.01,0.73,1,222,126,14
8411,8832,WOL (H) 4-0,14,0,0,11,1,4.3,0,0,1.3,9.0,90,0,0,0,0,0,0.0,0,1,0.00,0.01,0.01,0.78,3,222,134,20
8412,10155,ARS (A) 0-0,16,0,0,19,1,1.3,0,0,1.2,11.0,90,0,0,0,0,0,0.0,0,1,0.00,0.01,0.01,1.22,3,222,151,1
8413,10856,CHE (H) 0-0,17,0,0,6,1,1.9,0,0,0.7,5.4,90,0,0,0,0,0,0.0,0,1,0.00,0.00,0.00,0.86,3,222,164,6
8414,11557,MCI (A) 1-1,18,0,0,16,0,1.0,1,0,3.3,20.6,90,0,0,0,0,0,11.0,0,1,0.02,0.01,0.03,2.09,2,222,176,13
8415,12262,NFO (H) 0-2,19,0,0,15,0,1.9,2,0,1.0,8.2,67,0,0,0,0,0,0.0,1,1,0.00,0.01,0.01,1.04,1,222,184,16
8416,12971,BOU (A) 1-0,20,0,0,18,0,3.7,1,0,1.7,12.6,80,0,0,0,0,0,1.0,0,1,0.03,0.02,0.05,1.79,2,222,192,3
8417,13682,AVL (H) 0-1,21,0,0,8,0,4.9,1,0,1.4,6.2,90,0,0,0,0,0,3.0,1,1,0.04,0.02,0.06,1.21,1,222,203,2
8418,14406,TOT (H) 3-2,22,2,3,45,0,24.8,2,0,7.8,53.0,90,0,0,0,0,0,0.0,0,1,0.00,0.17,0.17,1.12,11,222,214,18
8419,15135,BHA (A) 0-1,23,0,0,13,1,11.8,0,0,3.6,24.6,90,0,0,0,0,0,0.0,0,1,0.00,0.01,0.01,0.73,3,222,223,5
8420,15877,LEI (H) 4-0,24,0,0,13,1,11.3,0,0,2.6,12.8,90,0,0,0,0,0,2.0,0,1,0.01,0.01,0.02,0.33,3,222,235,11
8421,15878,LIV (H) 2-2,24,0,0,14,0,16.2,2,0,2.7,10.6,76,0,0,0,0,0,0.0,1,1,0.00,0.06,0.06,0.58,1,222,144,12
8422,16713,CRY (A) 1-2,25,0,0,11,0,4.1,1,0,2.1,14.4,90,0,0,0,0,0,2.0,0,1,0.05,0.02,0.07,1.72,2,222,243,7
8423,17517,MUN (H) 2-2,26,0,0,23,0,2.3,2,0,4.1,29.6,90,0,0,0,0,0,9.0,1,1,0.02,0.01,0.03,0.41,1,222,254,14
8424,18280,BRE (A) 1-1,27,0,0,13,0,5.7,1,0,1.5,8.0,74,0,0,0,0,0,1.0,0,1,0.02,0.03,0.05,1.26,2,222,261,4
8425,19044,WOL (A) 1-1,28,0,1,18,0,14.1,1,0,3.4,18.8,90,0,0,0,0,0,1.0,0,1,0.04,0.02,0.06,0.77,3,222,280,20
8426,19756,WHU (H) 1-1,29,1,1,26,0,15.8,1,0,5.8,36.2,90,0,0,0,0,0,6.0,0,1,0.00,0.61,0.61,0.83,6,222,284,19
8427,20436,LIV (A) 1-0,30,0,0,16,0,1.6,1,0,1.4,12.2,90,0,0,0,0,0,0.0,0,1,0.00,0.01,0.01,1.47,2,222,297,12
8428,21207,ARS (H) 1-1,31,0,0,7,0,32.1,1,0,5.2,17.8,90,0,0,0,0,0,2.0,0,1,0.00,0.03,0.03,1.79,2,222,304,1
8429,22004,NFO (A) 0-1,32,0,0,12,1,4.2,0,0,2.0,12.2,90,0,0,0,0,0,4.0,1,1,0.06,0.14,0.20,0.52,2,222,318,16
8430,22906,MCI (H) 0-2,33,0,0,6,1,2.3,0,0,1.2,9.6,78,0,0,0,0,0,0.0,1,1,0.00,0.02,0.02,0.59,2,222,324,13
8431,23676,CHE (A) 1-0,34,0,0,19,0,1.4,1,0,2.2,14.0,90,0,0,0,0,0,7.0,0,1,0.04,0.00,0.04,0.88,2,222,334,6
8432,24385,IPS (H) 2-2,35,0,0,14,0,5.9,2,0,1.8,9.6,89,0,0,0,0,0,2.0,0,1,0.00,0.03,0.03,0.84,2,222,347,10
8433,25166,FUL (A) 1-3,36,0,0,12,0,5.0,1,0,1.1,6.4,90,0,0,0,0,0,0.0,0,1,0.00,0.01,0.01,0.66,2,222,352,9
8434,25947,SOU (H) 2-0,37,0,0,19,1,5.8,0,0,3.0,21.8,90,0,0,0,0,0,2.0,0,1,0.00,0.02,0.02,1.21,3,222,367,17
8435,26728,NEW (A) 0-1,38,0,0,10,1,2.4,0,0,0.9,6.6,90,0,0,0,0,0,0.0,1,1,0.00,0.02,0.02,1.27,2,222,376,15
8436,223,BHA (H) 0-3,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,223,3,5
8437,844,TOT (A) 4-0,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,223,19,18
8438,1472,BOU (H) 2-3,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,223,24,3
8439,2120,AVL (A) 3-2,4,0,0,13,0,15.4,3,0,3.4,18.8,64,0,0,0,0,0,0.0,0,0,0.00,0.05,0.05,1.75,2,223,31,2
8440,2779,LEI (A) 1-1,5,0,0,5,0,4.7,1,0,2.8,19.6,90,0,0,0,0,0,4.0,1,1,0.01,0.00,0.01,0.66,1,223,45,11
8441,3440,CRY (H) 2-1,6,0,0,2,0,0.0,0,0,0.0,0.0,7,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.03,1,223,55,7
8442,4104,NEW (H) 0-0,7,0,0,16,1,0.8,0,0,1.7,15.6,90,0,0,0,0,0,1.0,0,1,0.04,0.00,0.04,2.05,3,223,67,15
8443,4770,IPS (A) 0-2,8,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,223,73,10
8444,5437,FUL (H) 1-1,9,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,223,87,9
8445,6107,SOU (A) 1-0,10,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,223,98,17
8446,6781,WHU (A) 0-0,11,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,223,109,19
8447,7459,BRE (H) 0-0,12,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,223,114,4
8448,8143,MUN (A) 4-0,13,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,223,126,14
8449,8833,WOL (H) 4-0,14,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,223,134,20
8450,10156,ARS (A) 0-0,16,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,223,151,1
8451,10857,CHE (H) 0-0,17,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,223,164,6
8452,11558,MCI (A) 1-1,18,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,223,176,13
8453,12263,NFO (H) 0-2,19,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,223,184,16
8454,12972,BOU (A) 1-0,20,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,223,192,3
8455,13683,AVL (H) 0-1,21,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,223,203,2
8456,14407,TOT (H) 3-2,22,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,223,214,18
8457,15136,BHA (A) 0-1,23,0,0,5,0,0.0,0,0,0.1,1.2,12,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.06,1,223,223,5
8458,15879,LEI (H) 4-0,24,1,0,36,1,50.9,0,0,10.6,34.4,81,0,0,0,0,0,21.0,0,1,0.04,0.54,0.58,0.28,6,223,235,11
8459,15880,LIV (H) 2-2,24,0,0,7,0,1.2,2,0,0.7,4.2,86,0,0,0,0,0,2.0,0,1,0.00,0.01,0.01,0.58,2,223,144,12
8460,16714,CRY (A) 1-2,25,0,0,6,0,26.1,1,0,4.7,21.0,90,0,0,0,0,0,0.0,1,1,0.00,0.04,0.04,1.72,1,223,243,7
8461,17518,MUN (H) 2-2,26,0,0,6,0,6.4,2,0,1.8,10.0,80,0,0,0,0,0,2.0,1,1,0.00,0.04,0.04,0.15,1,223,254,14
8462,18281,BRE (A) 1-1,27,0,0,11,0,15.9,1,0,2.4,3.8,90,0,0,0,0,0,4.0,0,1,0.05,0.02,0.07,1.48,2,223,261,4
8463,19045,WOL (A) 1-1,28,0,0,11,0,30.2,1,0,4.4,13.6,90,0,0,0,0,0,0.0,0,1,0.00,0.24,0.24,0.77,2,223,280,20
8464,19757,WHU (H) 1-1,29,0,0,13,0,7.1,1,0,2.1,14.2,78,0,0,0,0,0,0.0,0,1,0.00,0.03,0.03,0.83,2,223,284,19
8465,20437,LIV (A) 1-0,30,0,0,9,0,10.1,1,0,1.6,5.6,77,0,0,0,0,0,0.0,0,1,0.00,0.01,0.01,1.26,2,223,297,12
8466,21208,ARS (H) 1-1,31,0,0,4,0,0.0,0,0,0.1,1.0,25,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.53,1,223,304,1
8467,22005,NFO (A) 0-1,32,0,0,22,1,9.7,0,0,4.2,14.4,90,0,0,0,0,0,18.0,0,1,0.15,0.03,0.18,0.52,3,223,318,16
8468,22907,MCI (H) 0-2,33,0,0,16,0,20.5,2,0,3.8,17.8,90,0,0,0,0,0,0.0,0,1,0.00,0.13,0.13,2.04,2,223,324,13
8469,23677,CHE (A) 1-0,34,0,0,11,0,2.8,1,0,1.8,15.4,90,0,0,0,0,0,0.0,0,1,0.00,0.01,0.01,0.88,2,223,334,6
8470,24386,IPS (H) 2-2,35,0,0,24,0,19.9,2,0,3.8,18.2,90,0,0,0,0,0,0.0,0,1,0.00,0.09,0.09,0.85,2,223,347,10
8471,25167,FUL (A) 1-3,36,0,0,9,0,5.1,1,0,1.7,12.2,90,0,0,0,0,0,0.0,0,1,0.00,0.03,0.03,0.79,2,223,352,9
8472,25948,SOU (H) 2-0,37,0,0,10,1,18.5,0,0,6.0,13.0,90,0,0,0,0,0,28.0,1,1,0.28,0.09,0.37,1.21,2,223,367,17
8473,26729,NEW (A) 0-1,38,0,0,8,1,2.9,0,0,2.6,9.8,90,0,0,0,0,0,13.0,1,1,0.10,0.01,0.11,1.27,2,223,376,15
8474,224,BHA (H) 0-3,1,0,0,9,0,16.3,2,0,5.8,9.8,84,0,0,0,0,0,32.0,0,1,0.14,0.26,0.40,1.36,2,224,3,5
8475,845,TOT (A) 4-0,2,0,0,1,0,0.3,2,0,1.0,0.0,56,0,0,0,0,0,12.0,0,1,0.54,0.00,0.54,1.66,1,224,19,18
8476,1473,BOU (H) 2-3,3,0,0,26,0,59.7,3,0,9.7,25.4,90,0,0,0,0,0,12.0,0,1,0.11,0.16,0.27,2.22,2,224,24,3
8477,2121,AVL (A) 3-2,4,0,0,9,0,1.9,2,0,1.2,6.2,63,0,0,0,0,0,4.0,0,1,0.00,0.05,0.05,1.40,2,224,31,2
8478,2780,LEI (A) 1-1,5,0,0,2,0,10.5,1,0,1.9,6.2,29,0,0,0,0,0,2.0,0,0,0.00,0.01,0.01,0.47,1,224,45,11
8479,3441,CRY (H) 2-1,6,1,0,9,0,2.3,0,0,0.5,2.4,45,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.40,4,224,55,7
8480,4105,NEW (H) 0-0,7,0,0,4,1,3.8,0,0,1.6,3.8,67,0,0,0,0,0,8.0,0,1,0.00,0.02,0.02,1.66,3,224,67,15
8481,4771,IPS (A) 0-2,8,0,0,15,1,14.9,0,0,4.6,16.8,90,0,0,0,0,0,14.0,0,1,0.00,0.21,0.21,1.25,3,224,73,10
8482,5438,FUL (H) 1-1,9,0,0,2,0,14.8,1,0,2.0,0.0,67,0,0,0,0,0,6.0,0,1,0.06,0.13,0.19,1.11,2,224,87,9
8483,6108,SOU (A) 1-0,10,0,0,-3,0,0.5,1,0,0.2,0.0,28,0,0,0,0,0,5.0,0,0,0.33,0.00,0.33,0.32,1,224,98,17
8484,6782,WHU (A) 0-0,11,0,0,3,0,0.0,0,0,0.0,0.0,4,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.35,1,224,109,19
8485,7460,BRE (H) 0-0,12,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,224,114,4
8486,8144,MUN (A) 4-0,13,0,0,1,0,5.0,0,0,0.5,0.0,23,0,0,0,0,0,0.0,0,0,0.00,0.01,0.01,0.16,1,224,126,14
8487,8834,WOL (H) 4-0,14,0,0,-3,0,0.0,0,0,1.5,0.0,16,0,0,0,0,0,17.0,0,0,0.39,0.00,0.39,0.00,1,224,134,20
8488,10157,ARS (A) 0-0,16,0,0,6,1,0.3,0,0,0.6,5.2,65,0,0,0,0,0,0.0,0,1,0.00,0.00,0.00,1.07,3,224,151,1
8489,10858,CHE (H) 0-0,17,0,0,11,1,1.0,0,0,3.1,12.8,73,0,0,0,0,0,17.0,0,1,0.56,0.00,0.56,0.80,3,224,164,6
8490,11559,MCI (A) 1-1,18,0,0,8,0,47.8,1,0,7.1,12.4,90,0,0,0,0,0,11.0,0,1,0.08,0.20,0.28,2.09,2,224,176,13
8491,12264,NFO (H) 0-2,19,0,0,4,0,11.2,1,0,1.8,1.0,45,0,0,0,0,0,6.0,0,1,0.00,0.01,0.01,0.42,1,224,184,16
8492,12973,BOU (A) 1-0,20,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,224,192,3
8493,13684,AVL (H) 0-1,21,0,0,2,0,14.7,1,0,2.3,8.0,58,0,0,0,0,0,0.0,0,1,0.00,0.30,0.30,1.21,1,224,203,2
8494,14408,TOT (H) 3-2,22,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,224,214,18
8495,15137,BHA (A) 0-1,23,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,224,223,5
8496,15881,LEI (H) 4-0,24,0,0,3,0,0.0,0,0,1.0,3.2,2,0,0,0,0,0,7.0,0,0,0.03,0.00,0.03,0.05,1,224,235,11
8497,15882,LIV (H) 2-2,24,0,0,12,0,17.5,1,0,4.0,11.4,65,0,0,0,0,0,11.0,0,0,0.13,0.09,0.22,0.46,2,224,144,12
8498,16715,CRY (A) 1-2,25,0,0,10,0,16.1,1,0,3.0,10.0,90,0,0,0,0,0,4.0,0,1,0.00,0.05,0.05,1.72,2,224,243,7
8499,17519,MUN (H) 2-2,26,1,0,18,0,45.3,2,0,8.6,14.4,90,0,0,0,0,0,26.0,0,1,0.48,0.16,0.64,0.41,5,224,254,14
8500,18282,BRE (A) 1-1,27,0,0,10,0,42.5,1,0,5.7,7.4,90,0,0,0,0,0,7.0,0,1,0.10,0.08,0.18,1.48,2,224,261,4
8501,19046,WOL (A) 1-1,28,0,3,34,0,33.3,1,1,10.0,45.4,90,0,0,0,0,0,21.0,0,1,0.03,0.36,0.39,0.77,10,224,280,20
8502,19758,WHU (H) 1-1,29,0,0,14,0,31.3,1,0,6.1,13.8,78,0,0,0,0,0,16.0,0,1,0.09,0.22,0.31,0.83,2,224,284,19
8503,20438,LIV (A) 1-0,30,0,0,10,0,14.3,1,0,2.6,7.4,68,0,0,0,0,0,4.0,0,1,0.03,0.06,0.09,1.26,2,224,297,12
8504,21209,ARS (H) 1-1,31,1,1,25,0,18.8,1,0,3.7,16.2,86,0,0,0,0,0,2.0,0,1,0.00,0.30,0.30,1.72,6,224,304,1
8505,22006,NFO (A) 0-1,32,0,0,8,1,39.8,0,0,5.4,7.6,89,0,0,0,0,0,7.0,0,1,0.23,0.32,0.55,0.48,3,224,318,16
8506,22908,MCI (H) 0-2,33,0,0,10,1,18.9,0,0,3.2,6.8,78,0,0,0,0,0,6.0,0,1,0.00,0.03,0.03,0.59,3,224,324,13
8507,23678,CHE (A) 1-0,34,0,0,9,0,18.8,1,0,2.4,4.8,62,0,0,0,0,0,0.0,0,1,0.00,0.01,0.01,0.44,2,224,334,6
8508,24387,IPS (H) 2-2,35,0,0,5,0,4.8,1,0,0.8,3.0,12,0,0,0,0,0,0.0,0,0,0.00,0.04,0.04,0.29,1,224,347,10
8509,25168,FUL (A) 1-3,36,0,0,7,0,20.3,1,0,5.3,10.0,60,0,0,0,0,0,23.0,0,1,0.16,0.03,0.19,0.64,2,224,352,9
8510,25949,SOU (H) 2-0,37,0,0,3,0,0.1,0,0,0.4,2.2,25,0,0,0,0,0,2.0,0,0,0.00,0.00,0.00,0.87,1,224,367,17
8511,26730,NEW (A) 0-1,38,0,0,7,1,0.9,0,0,1.2,5.4,90,0,0,0,0,0,6.0,0,1,0.05,0.01,0.06,1.27,3,224,376,15
8512,225,BHA (H) 0-3,1,0,0,-1,0,0.0,1,0,0.0,0.0,5,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.07,1,225,3,5
8513,846,TOT (A) 4-0,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,19,18
8514,1474,BOU (H) 2-3,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,24,3
8515,2122,AVL (A) 3-2,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,31,2
8516,2781,LEI (A) 1-1,5,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,45,11
8517,3442,CRY (H) 2-1,6,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,55,7
8518,4106,NEW (H) 0-0,7,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,67,15
8519,4772,IPS (A) 0-2,8,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,73,10
8520,5439,FUL (H) 1-1,9,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,87,9
8521,6109,SOU (A) 1-0,10,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,98,17
8522,6783,WHU (A) 0-0,11,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,109,19
8523,7461,BRE (H) 0-0,12,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,114,4
8524,8145,MUN (A) 4-0,13,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,126,14
8525,8835,WOL (H) 4-0,14,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,134,20
8526,10158,ARS (A) 0-0,16,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,151,1
8527,10859,CHE (H) 0-0,17,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,164,6
8528,11560,MCI (A) 1-1,18,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,176,13
8529,12265,NFO (H) 0-2,19,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,184,16
8530,12974,BOU (A) 1-0,20,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,192,3
8531,13685,AVL (H) 0-1,21,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,203,2
8532,14409,TOT (H) 3-2,22,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,214,18
8533,15138,BHA (A) 0-1,23,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,223,5
8534,15883,LEI (H) 4-0,24,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,235,11
8535,15884,LIV (H) 2-2,24,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,144,12
8536,16716,CRY (A) 1-2,25,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,243,7
8537,17520,MUN (H) 2-2,26,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,254,14
8538,18283,BRE (A) 1-1,27,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,261,4
8539,19047,WOL (A) 1-1,28,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,280,20
8540,19759,WHU (H) 1-1,29,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,284,19
8541,20439,LIV (A) 1-0,30,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,297,12
8542,21210,ARS (H) 1-1,31,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,304,1
8543,22007,NFO (A) 0-1,32,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,318,16
8544,22909,MCI (H) 0-2,33,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,324,13
8545,23679,CHE (A) 1-0,34,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,334,6
8546,24388,IPS (H) 2-2,35,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,347,10
8547,25169,FUL (A) 1-3,36,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,352,9
8548,25950,SOU (H) 2-0,37,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,367,17
8549,26731,NEW (A) 0-1,38,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,225,376,15
8550,226,BHA (H) 0-3,1,0,0,6,0,2.5,3,0,3.1,18.8,90,0,0,0,0,0,10.0,0,1,0.14,0.01,0.15,1.43,2,226,3,5
8551,847,TOT (A) 4-0,2,0,0,2,0,0.8,4,0,0.5,0.0,90,0,0,0,0,0,4.0,0,1,0.00,0.01,0.01,2.43,2,226,19,18
8552,1475,BOU (H) 2-3,3,0,0,9,0,22.7,3,0,5.1,13.2,90,0,0,0,0,0,15.0,1,1,0.07,0.06,0.13,2.22,1,226,24,3
8553,2123,AVL (A) 3-2,4,0,0,7,0,0.6,3,0,0.8,7.4,80,0,0,0,0,0,0.0,1,1,0.00,0.00,0.00,1.81,1,226,31,2
